,User.ID,Book.Title,Book.Rating
8980,161467,Each Day a New Beginning: Daily Meditations for Women,8
8981,161467,The Five Minute Iliad Other Instant Classics : Great Books For The Short Attention Span,8
8982,161467,Crazy Ladies : A Novel,7
8983,161467,The Last Report on the Miracles at Little No Horse: A Novel,6
8984,161467,Each Peach Pear Plum (Picture Puffins),8
8985,161467,Whoreson: The Story of a Ghetto Pimp,9
8986,161467,Practical English Handbook,5
8987,161467,The Glory Field,9
8988,161467,"All the Pretty Horses (The Border Trilogy, Vol 1)",8
8989,161467,Cannery Row,9
8990,161476,"Marie Antoinette: Princess of Versailles, Austria-France, 1769 (The Royal Diaries)",9
8991,161476,"Cleopatra VII: Daughter of the Nile, Egypt, 57 B.C. (The Royal Diaries)",9
8992,161476,Singin' and Swingin' and Gettin' Merry Like Christmas,9
8993,161476,Pearl,9
8994,161476,Rush to Us/Americans Hail Rush Limbaugh,9
8995,161476,Gump &amp; Co.,7
8996,161476,I Will Fear No Evil,8
8997,161478,Better Times Than These,8
8998,161479,"LAUGH BOOK, THE",9
8999,161480,The Book of Ruth (Oprah's Book Club (Hardcover)),7
9000,161480,One life at a time: Making a world of difference,7
9001,161480,Twilight over Burma: My Life As a Shan Princess (Kolowalu Books (Paperback)),7
9002,161480,The Sound of Waves,8
9003,161480,Babycakes,8
9004,161480,Further Tales of the City,3
9005,161480,More Tales of the City,9
9006,161480,Christmas Talk Story (Book &amp; CD),9
9007,161480,Oahu the Gathering Place,9
9008,161480,"Cats, Cats, Cats!",10
9009,161480,Turning on the Girls,8
9010,161480,Where the Sidewalk Ends: The Poems and Drawings of Shel Silverstein,10
9011,161480,A Light in the Attic,10
9012,161480,Evans Above (Constable Evan Evans Mysteries (Paperback)),9
9013,161480,Diamond Head (A John Caine Novel),9
9014,161480,Auntie Mayhem (Bed-And-Breakfast Mysteries (Paperback)),8
9015,161480,It's a Slippery Slope,8
9016,161480,\Even Monkeys Fall from Trees\ and Other Japanese Proverbs,7
9017,161480,Talk: Npr's Susan Stamberg Considers All Things,8
9018,161480,"A Single Tear: A Family's Persecution, Love, and Endurance in Communist China",10
9019,161480,Finn Family Moomintroll,8
9020,161480,Cracker: To Say I Love You (Cracker (Paperback)),7
9021,161480,These is My Words,8
9022,161480,The New Read-Aloud Handbook,8
9023,161480,The Hungry Ocean : A Swordboat Captain's Journey,9
9024,161480,Kowloon Tong,9
9025,161480,N.P.: A Novel,8
9026,161480,"Susie, Sadly, and the Black Torpedo of Doom",10
9027,161480,Dear Dad: Letters from an Adult Child,8
9028,161480,Z for Zachariah,9
9029,161480,Disney's 102 Dalmatians : A Read-Aloud Storybook,9
9030,161480,Blu's Hanging,9
9031,161480,So Long a Letter (African Writers Series),10
9032,161480,"Dress Codes: Of Three Girlhoods--My Mother's, My Father's, and Mine",8
9033,161480,Fresh For '01... You Suckas: A Boondocks Collection,8
9034,161480,Douglas Adams's Starship Titanic,9
9035,161480,The Constitution of the United States of America,10
9036,161480,Sling Blade: A Screenplay,9
9037,161480,High Adventure in the Great Outdoors,10
9038,161480,Reweaving the World: The Emergence of Ecofeminism,9
9039,161480,Gynecology: The Metaethics of Radical Feminism,9
9040,161480,Daughters of the dreaming,7
9041,161480,"Further Tales of the City (Tales of the City Series, V. 3)",9
9042,161480,Kristin Lavransdatter: The Cross (Kristin Lavransdatter (Vintage)),8
9043,161480,Room Temperature: A Novel,7
9044,161480,The Island of the Colorblind,9
9045,161480,Little Big Man,7
9046,161480,INTIMACY : A NOVEL,8
9047,161480,Shadow Song,7
9048,161481,Strange Days: My Life With and Without Jim Morrison,9
9049,161482,Smartest Bear and His Brother Oliver,8
9050,161489,Dr. Dolittles Garden,7
9051,161498,I Saw Esau: The Schoolchild's Pocket Book,9
9052,161498,Fire Wall (Checkered Flag),8
9053,161498,SEAL FORCE ALPHA,9
9054,161498,"Just Plain Folks: Original Tales of Living, Loving, Longing, and Learning, As Told by a Perfectly Ordinary, Quite Commonly Sensible, and Absolutely Awe-Inspiring colore",8
9055,161498,Clifford's Schoolhouse: With More Than 60 Fun Flaps to Lift (Clifford),5
9056,161498,Unbelievably Good Deals That You Absoultely Can't Get Unless You're a Parent (Unbelievably Good Deals That You Absolutely Can't Get Unless You're a Parent),8
9057,161499,Stuart Little,4
9058,161499,P.S. Longer Letter Later,5
9059,161505,Encyclopedia Brown and the Case of the Mysterious Handprints (Encyclopedia Brown (Paperback)),6
9060,161507,Propeller One-Way Night Coach: A Story,5
9061,161510,Odd Girl Out: The Hidden Culture of Aggression in Girls,7
9062,161511,I Don't Know But I've Been Told : A Novel,3
9063,161511,Burger Wuss,4
9064,161511,No Mirrors in My Nana's House,10
9065,161511,Miguel De Cervantes's Don Quixote,8
9066,161511,You Read to Me &amp; I'll Read to You: Stories to Share from the 20th Century,6
9067,161511,My Father Is in the Navy,8
9068,161511,"What to Expect When You're Expecting, Third Edition",7
9069,161511,The Conscious Reader,10
9070,161511,Terms of Adornment : The Ultimate Guide to Accessories,8
9071,161511,Dreamland,6
9072,161530,Ain't I A Woman!: A Book of Women's Poetry from Around the World,9
9073,161532,Scuffy the Tugboat and His Adventures Down the River,10
9074,161533,Child of the Silent Night,9
9075,161533,"Sarah, Plain and Tall (Sarah, Plain and Tall)",8
9076,161533,Mrs. Mike,7
9077,161533,Brighton Beach Memoirs,9
9078,161533,The Pearl,6
9079,161533,Dolly Hit Me Back (Family Circus Series),8
9080,161533,Angel: City of (Angel),7
9081,161535,Honolulu Homicide: Murder and Mayhem in Paradise,9
9082,161535,Obake:  Ghost Stories in Hawaii (Mutual Publishing Paperback),8
9083,161539,MANY WATERS,9
9084,161539,Get Your War On,10
9085,161542,My Side of the Mountain,10
9086,161554,INCREDIBLE JOURNEY,6
9087,161555,Harriet the Spy,8
9088,161558,Asking for Trouble: A Novel,7
9089,161561,The Grand Escape,9
9090,161574,Prozac Nation: Young and Depressed in America,8
9091,161574,Bloodchild: And Other Stories,7
9092,161577,Foxfire: Confessions of a Girl Gang,6
9093,161577,I Do: A Guide to Creating Your Own Unique Wedding Ceremony,8
9094,161577,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,8
9095,161577,TIME AND AGAIN,6
9096,161577,Ellis Island and Other Stories,9
9097,161577,Charlie and the Chocolate Factory,7
9098,161577,The Crimson Petal and the White,8
9099,161577,Everyone Poops (My Body Science),4
9100,161577,"Eragon (Inheritance, Book 1)",7
9101,161577,A Mighty Heart,8
9102,161577,"Intersecting Circles: The Voices of Hapa Women in Poetry and Prose (Bamboo Ridge, No. 76)",8
9103,161577,The Most Wanted,7
9104,161577,Jumanji,6
9105,161577,Harvey Potters Balloon Farm,8
9106,161577,The Owl and the Pussy-Cat,7
9107,161577,Let's Give Kitty a Bath,5
9108,161583,Spectre,7
9109,161583,One L : The Turbulent True Story of a First Year at Harvard Law School,8
9110,161583,The Jungle (The Penguin American Library),6
9111,161592,James Herriot: The Life of a Country Vet,4
9112,161598,Bobos in Paradise: The New Upper Class and How They Got There [BARGAIN PRICE],9
9113,161600,Better Than Life,8
9114,161604,Diplomatic Dance: The New Embassy Life in America,8
9115,161608,Long Walk to Freedom : The Autobiography of Nelson Mandela Tag: The International Bestseller,7
9116,161610,We Who Believe in Freedom: Sweet Honey in the Rock...Still on the Journey,9
9117,161611,Broken Music: A Memoir,8
9118,161615,The Sands of Time: A Hermux Tantamoq Adventure (Hermux Tantamoq Adventure),8
9119,161615,Naked in Baghdad: The Iraq War as Seen by NPR's Correspondent Anne Garrels,8
9120,161615,Prisoners of Hope : The Story of Our Captivity and Freedom in Afghanistan,5
9121,161615,More Mirth of a Nation : The Best Contemporary Humor (James Thurber Book of American Humor),8
9122,161617,Roald Dahl's James and the Giant Peach,7
9123,161619,Charlie and the Chocolate Factory,5
9124,161619,Typee (Classics Illustrated),5
9125,161619,Faust (Classics Illustrated (Acclaim Books).),7
9126,161619,Uncle Tom's Cabin (Classic Illustrated),9
9127,161619,Drinking: A Love Story,7
9128,161619,Parents in Pain: Overcoming the Hurt and Frustration of Problem Children,8
9129,161619,Quicksand and Passing (American Women Writers Series),10
9130,161619,The Wedding,5
9131,161619,Bury Me Standing: The Gypsies and Their Journey (Vintage Departures),5
9132,161619,Gone Fishin': An Easy Rawlins Novel (Easy Rawlins Mysteries (Hardcover)),5
9133,161619,"We're Right, They're Wrong: A Handbook for Spirited Progressives",5
9134,161619,So Good,5
9135,161619,Roald Dahl Omnibus,5
9136,161619,The Gift of Fear,5
9137,161619,My Uncle Oswald,3
9138,161619,A room with a view,5
9139,161619,The Best of Ann Landers: Her Favorite Letters of All Time,5
9140,161619,The Book Club,5
9141,161619,Journey to Jo'burg: A South African Story,5
9142,161619,The JOURNAL OF CALLIE WADE,5
9143,161619,A SPY IN THE HOUSE OF LOVE,5
9144,161619,A Is for Salad,5
9145,161619,Nothing-To-Do Puppy: Story and Pictures,5
9146,161619,Chicka Chicka ABC,5
9147,161619,The Lost Children of Wilder : The Epic Struggle to Change Foster Care,5
9148,161622,Diner Guys,5
9149,161622,"Day Hikes on Oahu, 3rd (Day Hikes)",5
9150,161625,Lady and the Tramp (Disney's Wonderful World of Reading),5
9151,161626,The Greatest Generation,5
9152,161629,Moon Handbooks: Hawaii,5
9153,161634,The New International Dictionary of Quotations,5
9154,161635,Titan A. E.,4
9155,161637,Stone Soup for the World: Life-Changing Stories of Kindness &amp; Courageous Acts of Service,6
9156,161637,The Biker Code: Wisdom for the Ride,9
9157,161638,Advocacy in the Classroom: Problems and Possibilities,7
9158,161645,The Man Who Planted Trees,10
9159,161649,Bad Habits: A 100% Fact-Free Book,7
9160,161652,A Wild Sheep Chase: A Novel (Plume Contemporary Fiction),9
9161,161652,Kitty the Raccoon,9
9162,161652,Comet in Moominland : Can Moomintroll save his beloved valley?,7
9163,161652,Every Day Is Father's Day: The Best Things Ever Said About Dear Old Dad,6
9164,161652,Marketing Outrageously,7
9165,161652,"The Cure: Songwords, 1978-1989",7
9166,161652,Time Stops for No Mouse: A Hermux Tantamoq Adventure (Hermux Tantamoq Adventure),10
9167,161652,Tommy visits the doctor (A little golden book),7
9168,161656,The secret city under the sea (Disney's duck tales),9
9169,161656,Peter Pan (Little Golden Book),7
9170,161662,Little Red Riding Hood (Little Golden Book),6
9171,161662,The Tale of Peter Rabbit (Little Golden Book),7
9172,161662,Disney's Sorcerer's Apprentice/Fantasia (Little Golden Book),8
9173,161662,How to Catch a Heffalump (Winnie The Pooh),6
9174,161662,Twelve Snails to One Lizard : A Tale of Mischief and Measurement,10
9175,161662,The Runaway Rabbit: Clifford the Big Red Dog (Big Red Reader Series),6
9176,161662,Saving the World Before Bedtime!,9
9177,161662,Red-Headed Gooseberry Ghost (Haunted House Storybook),5
9178,161662,Alligator Baby,7
9179,161662,All Aboard Fire Trucks (All Aboard Book),7
9180,161662,The Great Egg Mystery (Who Did It? Sticker Mysteries),8
9181,161664,500 palabras nuevas para ti / 500 Words To Grow On,6
9182,161667,Dinofours:  It's Time for School!,7
9183,161669,The Magic School Bus Going Batty: A Book About Bats (Magic School Bus),8
9184,161677,The Biggest Pumpkin Ever,6
9185,161677,The Twelve Dancing Princesses: A Folk Tale from the Brothers Grimm (Easy to Read Folktale),7
9186,161677,Do You Know?,8
9187,161677,The good-by day (A Little golden book),8
9188,161677,Pooh Trick or Treat! (Little Golden Books),8
9189,161677,Cookie Monster/Cookie Tree,10
9190,161677,My Little Golden Book of Cars and Trucks (Little Golden Book),6
9191,161677,I Think That It is Wonderful: Featuring Jim Henson's Sesame Street Muppets (Little Golden Book),8
9192,161677,Grover's Own Alphabet,9
9193,161677,Best Little Word Book Ever! (Little Golden Book),5
9194,161677,Busiest Firefighters Ever! (Little Golden Book),8
9195,161677,The Monster at the End of This Book,6
9196,161677,Kat Kong,8
9197,161677,IF YOU'RE AFRAID OF DARK,7
9198,161681,Slam (Alloy Books),8
9199,161681,Maya's First Rose: Diary of a Very Special Love,8
9200,161681,L.A. Confidential,10
9201,161681,All-of-a-kind Family,7
9202,161684,Hawaii: True Stories of the Island Spirit (Travelers' Tales Guides),8
9203,161685,Postmodern Pooh,8
9204,161685,Wobegon Boy,9
9205,161685,The Philosophy of Andy Warhol,8
9206,161685,Seven Little Postmen (Little Golden Book),9
9207,161685,The Truck Book (Best Book Club Ever),5
9208,161685,Rehearsal's Off!,8
9209,161685,Pupus: An Island Tradition,10
9210,161689,Fat Land: How Americans Became the Fattest People in the World,8
9211,161694,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,8
9212,161694,Siddhartha,4
9213,161694,Borrowed Time: An AIDS Memoir,8
9214,161695,True Love,10
9215,161696,I Hope You Dance,8
9216,161704,Bear (Nonpareil books),7
9217,161706,River God,6
9218,161706,Daughter of the Queen of Sheba,6
9219,161708,The Noisy Counting Book (Tough Enough for Toddlers),5
9220,161715,William's Doll (Jp 067),2
9221,161726,The CHURCH MICE &amp; THE MOON (Church Mice &amp; the Moon),5
9222,161726,Family Traditions in Hawaii,5
9223,161730,Tao Te Ching,7
9224,161737,O Au No Keia: Voices from Hawai'I's Mahu and Transgender Communities,8
9225,161737,A Child's Night Dream,6
9226,161738,New Pocket Hawaiian Dictionary: With a Concise Grammar and Given Names in Hawaiian,10
9227,161740,Martin Dressler : The Tale of an American Dreamer (Vintage Contemporaries),9
9228,161744,Mr. Bridge,8
9229,161744,I'm the One That I Want,2
9230,161744,FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE WHEN THE RAINBOW IS ENUF,10
9231,161744,After All These Years,8
9232,161744,"Jennifer, Hecate, MacBeth, William McKinley and Me, Elizabeth",7
9233,161744,Black Boy (American Hunger : a Record of Childhood and Youth),7
9234,161744,"The Bitch in the House : 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage",8
9235,161744,The Essential 55: An Award-Winning Educator's Rules for Discovering the Successful Student in Every Child,5
9236,161744,To Afghanistan and Back,10
9237,161744,"The Shelters of Stone (Earth's Children, Book 5)",10
9238,161744,The Tick: Mighty Blue Justice!,10
9239,161749,Pooh's Workout Book,10
9240,161750,The Corner : A Year in the Life of an Inner-City Neighborhood,5
9241,161750,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",9
9242,161750,Send in the Stunt Mom: The Second Collection of Committed,7
9243,161750,"On a Street Called Easy, in a Cottage Called Joye",9
9244,161750,Modern Women,10
9245,161750,Bad Jobs: My Last Shift at Albert Wong's Pagoda and Other Ugly Tales of the Workplace,10
9246,161750,Mrs. Mike,8
9247,161750,Jaguars Ripped My Flesh: Adventure Is a Risky Business (Bantam New Fiction Series),8
9248,161750,Critical Judgment,8
9249,161750,End of the Road,5
9250,161750,Flying Hawaii : A Pilot's Guide to the Islands,8
9251,161750,Chicken Soup from the Soul of Hawaii: Stories of Aloha to Create Paradise Wherever You Are,9
9252,161750,Wild Seed,7
9253,161751,Right as Rain,9
9254,161751,"Good Night, Little Bear (Little Golden Book Series)",9
9255,161752,Hell to Pay,9
9256,161752,"What to Expect When You're Expecting, 3rd Edition",8
9257,161752,Escape from Fire Island!: A Date With Destiny Adventure,8
9258,161752,You Are My I Love You,5
9259,161752,I Had a Dollar in Hawaii,5
9260,161752,A Pocket Guide to Oahu,8
9261,161752,Home for a Dinosaur (Giant First Start Reader),9
9262,161752,Scarlet Women: A Novel,7
9263,161752,Brunswick Gardens,10
9264,161752,Wild Kat (Kat Colorado Mysteries),6
9265,161752,The Abduction,4
9266,161752,A Certain Justice: A Novel,5
9267,161752,Rainbow's End,5
9268,161752,Kat's Cradle (A Perfect Crime Book),9
9269,161752,Call No Man Father,9
9270,161752,House of Blues: A Skip Langdon Novel,10
9271,161752,The Odd Job (Sarah Kelling and Max Bittersohn Mysteries (Hardcover)),5
9272,161752,Eyes of a Child,6
9273,161752,Kiss Before Dying (The Best Mysteries of All Time),4
9274,161753,The Proving,5
9275,161753,Ransom,7
9276,161753,Katapult (Kat Colorado Mysteries),7
9277,161755,Katwalk (Kat Colorado Mysteries),7
9278,161755,Show of Evil,2
9279,161755,Y2K,10
9280,161755,Night Train to Memphis,5
9281,161755,Belladonna: A Novel of Revenge,9
9282,161755,The Simple Solution to Rubik's Cube,8
9283,161755,Suitable for Framing W/the Corpse Had a Familiar Face,8
9284,161755,CHINA WHITE,9
9285,161755,The Traveler,10
9286,161755,Daydreams,9
9287,161757,The Mermaids Singing (A Dr. Tony Hill &amp; Carol Jordan Mystery),5
9288,161762,Dust to Dust,9
9289,161762,The Breaker,10
9290,161765,Judas Child,6
9291,161765,Dark Lady,2
9292,161777,Honky Tonk Kat (Kat Colorado Mysteries),8
9293,161777,Final Victim,8
9294,161777,Cold Shoulder,9
9295,161777,SHOCK WAVE (Dirk Pitt Adventures (Hardcover)),10
9296,161777,Acceptable Risk,10
9297,161778,No More Dying Then! (Vintage Crime/Black Lizard),9
9298,161789,A GATHERING OF SAINTS,8
9299,161789,A Free Man of Color (Benjamin January (Paperback)),6
9300,161789,In the Presence of the Enemy,8
9301,161792,Alley Kat Blues (Kat Colorado Mysteries),7
9302,161794,Serious Intent,7
9303,161794,C is for Corpse (Kinsey Millhone Mysteries (Paperback)),5
9304,161794,The Brimstone Wedding,7
9305,161795,The Final Judgement,9
9306,161795,Hostile Witness,10
9307,161795,Hide and Seek,8
9308,161795,Traitor's Gate,10
9309,161799,Requiem for a Glass Heart,8
9310,161801,She Walks These Hills,7
9311,161807,On Edge,8
9312,161810,She's Gone Country: Dispatches from a Lost Soul in the Heart of Dixie,5
9313,161812,"Memnoch the Devil (Rice, Anne, Vampire Chronicles, 5th Bk.)",7
9314,161812,"The Last Lone Inventor: A Tale of Genius, Deceit, and the Birth of Television",7
9315,161816,"Two O'Clock, Eastern Wartime : A Novel",4
9316,161823,Trick Questions (Tubby Dubonnet Mysteries),10
9317,161830,Dead Time,9
9318,161830,Slackjaw,10
9319,161831,First Avenue,8
9320,161831,Day of Reckoning,6
9321,161831,At End of Day: A Novel,5
9322,161831,The Dying Animal,5
9323,161831,A Darkness More Than Night,9
9324,161831,Are You Somebody? : The Accidental Memoir of a Dublin Woman,4
9325,161831,The Lost Get Back Boogie,4
9326,161831,Jupiter's Bones : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),9
9327,161831,Key West,8
9328,161831,Exclusive,9
9329,161831,The Egg and I,3
9330,161831,Virginia Woolf: The Impact of Childhood Sexual Abuse on Her Life and Work,7
9331,161831,The Trial,8
9332,161831,"Three Complete Novels: The Andromeda Strain, The Terminal Man, and The Great Train Robbery",7
9333,161831,Lazarus and the Hurricane: The Freeing of Rubin \Hurricane\ Carter,7
9334,161831,True Crime: The Novel,7
9335,161831,The Moor: A Mary Russell Novel,8
9336,161831,KILLING TIME : AN INSPECTOR BILL SLIDER MYSTERY (Inspector Bill Slider Mysteries),7
9337,161831,Breathless: An Asthma Journal,8
9338,161831,Hot Type: Our Most Celebrated Writers Introduce the Next Word in Contemporary American Fiction (Collier Fiction),8
9339,161831,John Dollar: A Novel,10
9340,161831,Ballad of Frankie Silver,10
9341,161831,The Woman in the Yard,10
9342,161843,Animosity : A Novel,10
9343,161843,My Dark Places: An L.A. Crime Memoir,6
9344,161843,Night Dogs,10
9345,161843,Ghost Dance,10
9346,161843,Eleven Days: A Novel of the Heartland,10
9347,161843,Hard Frost,10
9348,161844,Hocus (Irene Kelly Mysteries (Paperback)),10
9349,161847,Bootlegger's Daughter,7
9350,161849,Up Jumps the Devil (Deborah Knott Mysteries (Paperback)),3
9351,161849,24 Hours,3
9352,161849,Dead Lagoon: An Aurelio Zen Mystery (Vintage Crime/Black Lizard),8
9353,161853,RIGHT TO DIE : RIGHT TO DIE,8
9354,161853,INVASION OF PRIVACY (John Francis Cuddy Mystery),4
9355,161853,RESCUE,7
9356,161857,YESTERDAY'S NEWS : YESTERDAY'S NEWS,9
9357,161861,SHALLOW GRAVES : SHALLOW GRAVES,7
9358,161861,Brazil,8
9359,161861,"Shenandoah Christmas (You, Me &amp; The Kids) (Harlequin Superromance, No. 1024)",9
9360,161866,Substitute Father (Marriage Of Inconvenience) (Harlequin Super Romance),10
9361,161870,"All They Want for Christmas: Comfort and Joy / Merry Christmas, Baby",9
9362,161870,"Man With A Mission (The Men Of Maple Hill) (Harlequin Superromance, No. 1033)",9
9363,161870,"Hitched! (The Taggarts Of Texas) (Superromance, 933)",9
9364,161870,"Dear Maggie (Harlequin Superromance, No 987)",8
9365,161870,Yuletide Brides (2 Novels in 1),6
9366,161870,Marriage By The Book  (Florida) (Born in the USA),9
9367,161870,The Labors of Hercules (Hercule Poirot Mysteries (Paperback)),7
9368,161870,The Burning City,10
9369,161870,Sideshow (One Last Wish),6
9370,161870,Moreau Omnibus: Forests of the Night/Emperors of the Twilight/Specters of the Dawn,10
9371,161870,Poirot Investigates (Hercule Poirot Mysteries (Paperback)),10
9372,161870,Fuzzy Logic Get Fuzzy 2,7
9373,161870,We're in the Money,5
9374,161870,Lion's Blood : A Novel of Slavery and Freedom in an Alternate America,10
9375,161870,The White Mare's Daughter (Epona),3
9376,161870,"The Sand Wars: Solar Kill, Lasertown Blues and Celestial Hit List (Sand Wars)",3
9377,161870,Those Who Hunt the Night,10
9378,161870,Tied Up in Tinsel,3
9379,161870,When in Rome,6
9380,161870,Prince: And Other Dogs 1850-1940,5
9381,161870,Dynamic Yoga,3
9382,161870,Death of a Doxy: A Nero Wolfe Mystery (Crime Line),7
9383,161870,The Chocolate Frog Frame-Up (Chocoholic Mysteries),9
9384,161870,Death of a Fool (St. Martin's Dead Letter Mysteries.),6
9385,161870,"Zits Unzipped : Sketchbook #5 (Scott, Jerry, Zits Collection Sketchbook, No. 5.)",10
9386,161870,Yesh! Mutts Iv (Mutts),10
9387,161870,"Sherlock Holmes and the Ice Palace Murders: From the American Chronicles of John H. Watson, M.D",8
9388,161870,The Big Bounce,10
9389,161870,Murder Runs in the Family: A Southern Sisters Mystery,9
9390,161870,Mists of Time: Ngapuhi Myths and Legends,5
9391,161870,The Singing Whakapapa,5
9392,161870,Disappearing Moon Cafe,10
9393,161870,Rice,6
9394,161870,Prince and Other Dogs II,8
9395,161870,One Police Plaza,8
9396,161870,Spinsters in Jeopardy,2
9397,161870,More Shtuff - Mutts Iii (Mutts),10
9398,161870,Ambulance Girl: How I Saved Myself by Becoming an EMT,6
9399,161870,"Good Night, Mr. Holmes (Irene Adler)",7
9400,161870,Deadly Legacy,10
9401,161870,Sins of the Fathers,5
9402,161870,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),10
9403,161870,The Left-Hander's Handbook,8
9404,161870,Fender Benders,8
9405,161870,Suzanne's Diary for Nicholas,10
9406,161870,Our Mutts Five,5
9407,161870,O Jerusalem (Mary Russell Novels (Paperback)),4
9408,161870,A Wreath for Rivera,6
9409,161872,A False Sense of Well Being (Ballantine Reader's Circle),8
9410,161872,Postcards from the Underground: Portraits from the Beat Era,10
9411,161872,Died in the Wool,10
9412,161872,Crimes of neglect,9
9413,161872,All the Tenderness Left in the World: Short Stories,10
9414,161872,Groovitude: A Get Fuzzy Treasury,7
9415,161872,Master and Commander (Movie Tie-In Edition),10
9416,161872,Truelove and Homegrown Tomatoes,9
9417,161872,If the River Was Whiskey: Stories (Contemporary American Fiction),10
9418,161872,World's End (Contemporary American Fiction),10
9419,161872,Descent of man: Stories (Contemporary American fiction),10
9420,161872,Budding prospects: A pastoral (Contemporary American fiction),8
9421,161872,Vernon God Little: A 21st Century Comedy in the Presence of Death,9
9422,161872,Dinkum oil; meanings and origins of things Aussies and Kiwis say,10
9423,161872,Uncle Boris in the Yukon and Other Shaggy Dog Stories,9
9424,161872,The Dirty Girls Social Club: A Novel,7
9425,161872,Potiki (Talanoa : Contemporary Pacific Literature),8
9426,161873,When the Emperor Was Divine (Alex Awards (Awards)),8
9427,161873,Rest for the Wicked Ppr Nz,8
9428,161873,Witches of Eastwick,7
9429,161873,The Philip K. Dick Reader,7
9430,161873,Molly Moon's Incredible Book of Hypnotism (Molly Moon Books (Hardcvoer)),2
9431,161873,"A Dog Year: Twelve Months, Four Dogs, and Me",8
9432,161873,"With Thanks and Appreciation: The Sweet Nellie Book of Thoughts, Sentiments, Tokens and Traditions of the Past",10
9433,161873,Hotel Honolulu: A Novel,5
9434,161873,The Science of Self-Realization,2
9435,161873,Ulysses (Vintage International),7
9436,161873,Murder on a Bad Hair Day: A Southern Sisters Mystery,3
9437,161873,The Complete History of Jack the Ripper,2
9438,161873,Isabel's Daughter : A Novel,4
9439,161873,Sins of the Seventh Sister,4
9440,161875,"The Best American Nonrequired Reading 2002 (Best American Nonrequired Reading, 2002)",6
9441,161875,Sarah: Women of Genesis,4
9442,161875,A Letter to Harvey Milk: Short Stories,5
9443,161878,The Samurai's Daughter,7
9444,161880,The Revenge of the Hound,4
9445,161880,When the Sacred Ginmill Closes (Matthew Scudder Mysteries (Paperback)),8
9446,161880,Interpreter of Maladies,5
9447,161880,Blue Ridge,8
9448,161880,I Myself Have Seen It: The Myth of Hawai'i,7
9449,161880,The Wreck of the Whaleship Essex,10
9450,161880,Confessions of a Pagan Nun : A Novel,10
9451,161880,The Music Lesson : A Novel,6
9452,161881,Rashomon Gate,6
9453,161882,Scales of Justice (Inspector Roderick Alleyn Mysteries),8
9454,161882,Death and the Dancing Footman,9
9455,161882,Dead Water,6
9456,161882,Final Curtain,7
9457,161882,Golden Age of Promiscuity,9
9458,161882,"FINDING THE BOYFRIEND WITHIN : A Practical Guide for Tapping into your own Source of Love, Happiness, and Respect",7
9459,161882,Moving on: The Gay Man's Guide for Coping When a Relationship Ends,7
9460,161882,Toons for Our Times: A Bloom County Book of Heavy Metal Rump 'N Roll,10
9461,161882,Stern Men,10
9462,161882,Amy's Answering Machine: Messages from Mom,10
9463,161882,Sacajawea (Lewis &amp; Clark Expedition),10
9464,161882,Everville : The Second Book of the Art,10
9465,161882,The Great and Secret Show,5
9466,161882,The Ballad of Frankie Silver,9
9467,161882,Mother Tongue (Passport Books No 3),9
9468,161882,The Whale Rider,8
9469,161882,The Doubtful Guest,8
9470,161882,Murder With Puffins : A Meg Langslow Mystery (A Meg Lanslow Mystery),10
9471,161882,The Virgin's Knot,4
9472,161882,The Dragon King's Palace: A Novel,5
9473,161882,Hammerhead Ranch Motel,8
9474,161882,Lost in a Good Book: A Thursday Next Novel,5
9475,161882,"Fluke : Or, I Know Why the Winged Whale Sings",6
9476,161882,The Cereal Murders,3
9477,161882,Nights in the Gardens of Spain,6
9478,161882,"Puerto Rico Off the Beaten Path, 2nd: A Guide to Unique Places",10
9479,161882,The Elephant Vanishes: Stories (Vintage International),10
9480,161882,Monkey Wrench Gang,10
9481,161882,Jitterbug Perfume,10
9482,161882,Desert Solitaire,5
9483,161883,The Stand: The Complete &amp; Uncut Edition,7
9484,161888,Down Among the Women,10
9485,161892,The Death of the Body,10
9486,161892,Oracles and Miracles,10
9487,161899,A Letter of Mary (Mary Russell Novels (Paperback)),7
9488,161899,Cat on a Hyacinth Hunt : A Midnight Louie Mystery (A Midnight Louie Mystery),5
9489,161899,Tangi (Pacific Writers Series),10
9490,161899,"Night of the Avenging Blowfish: A Novel of Covert Operations, Love, and Luncheon Meat",5
9491,161899,The Wise Women of Havana,9
9492,161899,Short &amp; Tall Tales: Moose County Legends Collected by James Mackintosh Qwilleran,9
9493,161899,Quaker Indictment (An Elizabeth Elliot Mystery),8
9494,161903,The Limits of Detection,5
9495,161903,The River Midnight,8
9496,161903,The Highwayman,8
9497,161903,Visions of Sugar Plums,8
9498,161903,Milk Treading,9
9499,161903,Don't Sit U/Grits,4
9500,161903,Death of a Peer,7
9501,161903,A Lady Never Trifles with Thieves,3
9502,161903,Death at the Bar,9
9503,161903,Artists in Crime,9
